WKT,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,latitude,longitude
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Psocodea,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,Ceraphronidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Hexatoma,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Chironomidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Sciaridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Hexatoma,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Psocodea,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Symphyta,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,34.41731,-119.878805
"POINT (-119.878805 34.41731)",Animalia,Arthropoda,Insecta,Diptera,Phoridae,,,,34.41731,-119.878805
"POINT (-119.878242 34.407102)",Animalia,Arthropoda,Maxillopoda,Sessilia,Balanidae,Balanus,,regalis,34.407102,-119.878242
"POINT (-119.881091 34.413061)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,,septempunctata,34.413061,-119.881091
"POINT (-119.877751 34.41684)",Animalia,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera,,crocata,34.41684,-119.877751
"POINT (-119.878667 34.414337)",Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,,pensylvanica,34.414337,-119.878667
"POINT (-119.87833 34.406911)",Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,,interruptus,34.406911,-119.87833
"POINT (-119.877765 34.412375)",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,,,,34.412375,-119.877765
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,ciliatus,34.40829,-119.879368
"POINT (-119.88165 34.41116)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,globosus,34.41116,-119.88165
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,ciliatus,34.40829,-119.879368
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,ciliatus,34.40829,-119.879368
"POINT (-119.88165 34.41116)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,globosus,34.41116,-119.88165
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,ciliatus,34.40829,-119.879368
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Trigonoscuta,,,34.40829,-119.879368
"POINT (-119.88165 34.41116)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,globosus,34.41116,-119.88165
"POINT (-119.88165 34.41116)",Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Coelus,,globosus,34.41116,-119.88165
"POINT (-119.879368 34.40829)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Trigonoscuta,,,34.40829,-119.879368
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.41491,-119.8802
"POINT (-119.8821 34.41146)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,,34.41146,-119.8821
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,,34.41276,-119.88231
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Colletes,,,34.4087,-119.87859
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41276,-119.88231
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41276,-119.88231
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.4087,-119.87859
"POINT (-119.877668 34.413199)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,,,34.413199,-119.877668
"POINT (-119.877089 34.413571)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,,,34.413571,-119.877089
"POINT (-119.877175 34.413005)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,,,34.413005,-119.877175
"POINT (-119.8789 34.4079)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Dorymyrmex,,,34.4079,-119.8789
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Listronotus,,,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,,,,34.414728,-119.876488
"POINT (-119.8789 34.4079)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,,convergens,34.4079,-119.8789
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.4087,-119.87859
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.4087,-119.87859
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Sphecodes,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,,,,34.41238,-119.8811
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.41238,-119.8811
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.41733,-119.87962
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.4087,-119.87859
"POINT (-119.882849 34.411825)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,,,34.411825,-119.882849
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,,,,34.414728,-119.876488
"POINT (-119.878719 34.414375)",Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Phryganidia,,californica,34.414375,-119.878719
"POINT (-119.877346 34.415755)",Animalia,Arthropoda,Insecta,Lepidoptera,,,,,34.415755,-119.877346
"POINT (-119.877346 34.415755)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Satyrium,,californica,34.415755,-119.877346
"POINT (-119.877346 34.415755)",Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,,exile,34.415755,-119.877346
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Lepidoptera,,,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,,coenia,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euphydryas,,chalcedona,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,,lorquini,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eresia,,mylitta,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,,tullia,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Lepidoptera,,,,,34.414728,-119.876488
"POINT (-119.876072 34.416995)",Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,,,34.416995,-119.876072
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmicinae,,,34.415649,-119.876711
"POINT (-119.878808 34.408143)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,,,34.408143,-119.878808
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pontania,,californica,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Ammophila,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Bembix,,,34.415649,-119.876711
"POINT (-119.878719 34.414375)",Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,,caementarium,34.414375,-119.878719
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Dasymutilla,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,,varipuncta,34.415649,-119.876711
"POINT (-119.878719 34.414375)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,vosnesenskii,34.414375,-119.878719
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Heterosilpha,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Zopheridae,Phloeodes,,diabolicus,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,vosnesenskii,34.414728,-119.876488
"POINT (-119.878719 34.414375)",Animalia,Arthropoda,Insecta,Coleoptera,Malachiusidae,Collops,,vittatus,34.414375,-119.878719
"POINT (-119.876072 34.416995)",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,,convergens,34.416995,-119.876072
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Gyrinidae,Gyrinus,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Berosus,,,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Laccophilus,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Malachiusidae,Collops,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Rhantus,,,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Agabus,,disintegratus,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,,34.414728,-119.876488
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Histeridae,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Agabus,,disintegratus,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Histeridae,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Berosus,,,34.414728,-119.876488
"POINT (-119.878719 34.414375)",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,,,,34.414375,-119.878719
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trachymela,,sloanei,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Dermaptera,,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Chilopoda,,,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,,,,34.415649,-119.876711
"POINT (-119.876488 34.414728)",Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,,,,34.414728,-119.876488
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Okanagana,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,,,,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Hemiptera,Largidae,Largus,,californicus,34.415649,-119.876711
"POINT (-119.876711 34.415649)",Animalia,Arthropoda,Insecta,Archaeognatha,Machilidae,,,,34.415649,-119.876711
"POINT (-119.877346 34.415755)",Animalia,Arthropoda,Insecta,Hemiptera,Gerridae,Aquarius,,remigis,34.415755,-119.877346
"POINT (-119.877882 34.406892)",Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,,producta,34.406892,-119.877882
"POINT (-119.877933 34.406901)",Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,,producta,34.406901,-119.877933
"POINT (-119.877953 34.406898)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,,crassipes,34.406898,-119.877953
"POINT (-119.877247 34.416243)",Animalia,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera,,crocata,34.416243,-119.877247
"POINT (-119.878072 34.406812)",Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Megalorchestia,,corniculata,34.406812,-119.878072
"POINT (-119.877126 34.407704)",Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,,interruptus,34.407704,-119.877126
"POINT (-119.877934 34.406848)",Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Romaleon,,antennarium,34.406848,-119.877934
"POINT (-119.878045 34.406908)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,,crassipes,34.406908,-119.878045
"POINT (-119.879444 34.408882)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.408882,-119.879444
"POINT (-119.877469 34.407292)",Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,Pachygrapsus,,crassipes,34.407292,-119.877469
"POINT (-119.877547 34.407413)",Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Megalorchestia,,californiana,34.407413,-119.877547
"POINT (-119.878194 34.411384)",Animalia,Arthropoda,Insecta,Coleoptera,Hydraenidae,Ochthebius,,interruptus,34.411384,-119.878194
"POINT (-119.878194 34.411384)",Animalia,Arthropoda,Insecta,Coleoptera,Hydraenidae,Ochthebius,,interruptus,34.411384,-119.878194
"POINT (-119.882984 34.413262)",Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Romaleon,,antennarium,34.413262,-119.882984
"POINT (-119.881225 34.413189)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,,sara,34.413189,-119.881225
"POINT (-119.880795 34.412788)",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,,sara,34.412788,-119.880795
"POINT (-119.878972 34.407524)",Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,,interruptus,34.407524,-119.878972
"POINT (-119.883 34.412)",Animalia,Arthropoda,Insecta,Lepidoptera,Momphidae,Mompha,,,34.412,-119.883
"POINT (-119.883 34.412)",Animalia,Arthropoda,Insecta,Lepidoptera,Momphidae,Mompha,,,34.412,-119.883
"POINT (-119.882169 34.411242)",Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,,producta,34.411242,-119.882169
"POINT (-119.876971 34.411689)",Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,,sylvanoides,34.411689,-119.876971
"POINT (-119.878684 34.407805)",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Trirhabda,,flavolimbata,34.407805,-119.878684
